105.235.0.0,105.235.109.39,isp,CI 
105.235.109.40,105.235.109.47,business,CI 
105.235.109.48,105.235.127.255,isp,CI 
105.235.128.0,105.235.143.255,isp,DZ 
105.235.144.0,105.235.148.255,business,MU 
105.235.149.0,105.235.151.255,isp,MU 
105.235.152.0,105.235.152.255,business,MU 
105.235.153.0,105.235.155.255,isp,MU 
105.235.156.0,105.235.157.255,business,MU 
105.235.158.0,105.235.159.255,isp,MU 
105.235.160.0,105.235.175.255,business,ZA 
105.235.176.0,105.235.191.255,isp,BF 
105.235.192.0,105.235.207.255,isp,NG 
105.235.208.0,105.235.211.255,business,SS 
105.235.212.0,105.235.213.255,isp,SS 
105.235.214.0,105.235.215.255,business,SS 
105.235.216.0,105.235.223.255,isp,MZ 
105.235.224.0,105.235.239.255,isp,GQ 
105.235.240.0,105.235.255.255,isp,BW 
