158.233.0.0,158.233.1.255,business,FI,AS719 
158.233.2.0,158.233.242.255,business,FI,AS201271 
158.233.243.0,158.233.246.7,business,DK,AS201271 
158.233.246.8,158.233.246.15,business,FI,AS201271 
158.233.246.16,158.233.246.23,business,NO,AS201271 
158.233.246.24,158.233.246.31,business,PL,AS201271 
158.233.246.32,158.233.246.39,business,SE,AS201271 
158.233.246.40,158.233.246.41,business,DK,AS201271 
158.233.246.42,158.233.246.49,business,PT,AS201271 
158.233.246.50,158.233.246.255,business,FI,AS201271 
158.233.247.0,158.233.247.7,business,DK,AS201271 
158.233.247.8,158.233.247.15,business,FI,AS201271 
158.233.247.16,158.233.247.23,business,NO,AS201271 
158.233.247.24,158.233.247.31,business,PL,AS201271 
158.233.247.32,158.233.247.39,business,SE,AS201271 
158.233.247.40,158.233.247.41,business,DK,AS201271 
158.233.247.42,158.233.247.49,business,PT,AS201271 
158.233.247.50,158.233.251.255,business,FI,AS201271 
158.233.252.0,158.233.255.255,business,FI, 
